value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,2
12,6
13,3
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,5
26,5
27,9
28,5
29,6
30,7
31,9
32,7
33,15
34,15
35,35
36,32
37,56
38,52
39,83
40,83
41,81
42,83
43,101
44,102
45,107
46,114
47,119
48,103
49,106
50,117
51,107
52,97
53,88
54,84
55,76
56,89
57,77
58,89
59,93
60,80
61,80
62,59
63,74
64,75
65,75
66,71
67,70
68,69
69,78
70,69
71,73
72,62
73,70
74,74
75,68
76,68
77,68
78,67
79,70
80,57
81,65
82,65
83,75
84,65
85,60
86,52
87,56
88,59
89,49
90,58
91,42
92,40
93,52
94,64
95,39
96,46
97,46
98,41
99,42
100,49
101,40
102,44
103,36
104,27
105,36
106,41
107,34
108,34
109,34
110,38
111,25
112,25
113,18
114,37
115,28
116,31
117,29
118,26
119,22
120,30
121,22
122,15
123,23
124,20
125,20
126,20
127,20
128,20
129,20
130,20
131,24
132,25
133,29
134,20
135,22
136,17
137,32
138,22
139,13
140,19
141,17
142,19
143,17
144,12
145,20
146,17
147,13
148,18
149,17
150,15
151,17
152,10
153,15
154,8
155,14
156,10
157,10
158,10
159,10
160,10
161,13
162,10
163,8
164,8
165,11
166,14
167,10
168,14
169,10
170,11
171,7
172,10
173,8
174,7
175,4
176,8
177,7
178,6
179,3
180,11
181,6
182,5
183,5
184,5
185,7
186,10
187,12
188,13
189,9
190,5
191,8
192,4
193,10
194,5
195,5
196,6
197,11
198,6
199,7
200,4
201,2
202,7
203,0
204,0
205,0
206,3
207,2
208,4
209,2
210,4
211,3
212,3
213,1
214,3
215,2
216,2
217,3
218,1
219,4
220,5
221,3
222,0
223,0
224,1
225,4
226,4
227,1
228,1
229,2
230,3
231,1
232,2
233,0
234,1
235,1
236,1
237,2
238,1
239,0
240,0
241,1
242,3
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,1
254,0
255,0
