0.0,1.232261
1.0,1.234898
2.0,1.237777
3.0,1.240916
4.0,1.244338
5.0,1.248063
6.0,1.252116
7.0,1.256522
8.0,1.261309
9.0,1.266504
10.0,1.272138
11.0,1.278244
12.0,1.284855
13.0,1.292009
14.0,1.299743
15.0,1.308100
16.0,1.317128
17.0,1.326888
18.0,1.337474
19.0,1.349062
20.0,1.362026
21.0,1.377200
22.0,1.396443
23.0,1.423758
24.0,1.467393
25.0,1.543500
26.0,1.682023
27.0,1.935354
28.0,2.389689
29.0,3.177804
30.0,4.489981
31.0,6.577544
32.0,9.741606
33.0,14.299719
34.0,20.526401
35.0,28.570903
36.0,38.365860
37.0,49.550703
38.0,61.439045
39.0,73.055215
40.0,83.249942
41.0,90.881691
42.0,95.026104
43.0,95.627397
44.0,95.616385
45.0,95.541317
46.0,95.402582
47.0,95.200715
48.0,94.936389
49.0,94.610417
50.0,94.223748
51.0,93.777461
52.0,93.272768
53.0,92.711000
54.0,92.093611
55.0,91.422167
56.0,90.698345
57.0,89.923922
58.0,89.100772
59.0,88.230860
60.0,87.316233
61.0,86.359012
62.0,85.361388
63.0,84.325613
64.0,83.253990
65.0,82.148869
66.0,81.012637
67.0,79.847709
68.0,78.656523
69.0,77.441528
70.0,76.205182
71.0,74.949937
72.0,73.678238
73.0,72.392512
74.0,71.095160
75.0,69.788553
76.0,68.475021
77.0,67.156852
78.0,65.836281
79.0,64.515485
80.0,63.196578
81.0,61.881608
82.0,60.572548
83.0,59.271293
84.0,57.979657
85.0,56.699370
86.0,55.432070
87.0,54.179307
88.0,52.942534
89.0,51.723110
90.0,50.522296
91.0,49.341254
92.0,48.181046
93.0,47.042636
94.0,45.926887
95.0,44.834561
96.0,43.766325
97.0,42.722747
98.0,41.704298
99.0,40.711358
100.0,39.744212
101.0,38.803059
102.0,37.888010
103.0,36.999092
104.0,36.136253
105.0,35.299364
106.0,34.488223
107.0,33.702558
108.0,32.942033
109.0,32.206250
110.0,31.494755
111.0,30.807039
112.0,30.142549
113.0,29.500683
114.0,28.880803
115.0,28.282236
116.0,27.704275
117.0,27.146189
118.0,26.607226
119.0,26.086612
120.0,25.583563
121.0,25.097282
122.0,24.626969
123.0,24.171819
124.0,23.731029
125.0,23.303800
126.0,22.889343
127.0,22.486877
128.0,22.095637
129.0,21.714873
130.0,21.343854
131.0,20.981871
132.0,20.628238
133.0,20.282294
134.0,19.943404
135.0,19.610964
136.0,19.284396
137.0,18.963155
138.0,18.646728
139.0,18.334631
140.0,18.026417
141.0,17.721668
142.0,17.420003
143.0,17.121070
144.0,16.824554
145.0,16.530170
146.0,16.237665
147.0,15.946820
148.0,15.657443
149.0,15.369375
150.0,15.082484
151.0,14.796668
152.0,14.511849
153.0,14.227976
154.0,13.945022
155.0,13.662983
156.0,13.381876
157.0,13.101738
158.0,12.822624
159.0,12.544607
160.0,12.267775
161.0,11.992231
162.0,11.718088
163.0,11.445472
164.0,11.174519
165.0,10.905372
166.0,10.638180
167.0,10.373098
168.0,10.110287
169.0,9.849908
170.0,9.592125
171.0,9.337101
172.0,9.084999
173.0,8.835981
174.0,8.590204
175.0,8.347824
176.0,8.108991
177.0,7.873848
178.0,7.642536
179.0,7.415185
180.0,7.191920
181.0,6.972858
182.0,6.758107
183.0,6.547768
184.0,6.341932
185.0,6.140680
186.0,5.944084
187.0,5.752209
188.0,5.565108
189.0,5.382824
190.0,5.205392
191.0,5.032838
192.0,4.865178
193.0,4.702417
194.0,4.544554
195.0,4.391579
196.0,4.243471
197.0,4.100204
198.0,3.961743
199.0,3.828045
200.0,3.699061
201.0,3.574734
202.0,3.455003
203.0,3.339799
204.0,3.229047
205.0,3.122671
206.0,3.020585
207.0,2.922703
208.0,2.828933
209.0,2.739181
210.0,2.653348
211.0,2.571336
212.0,2.493040
213.0,2.418359
214.0,2.347184
215.0,2.279411
216.0,2.214932
217.0,2.153639
218.0,2.095424
219.0,2.040179
220.0,1.987798
221.0,1.938174
222.0,1.891202
223.0,1.846777
224.0,1.804796
225.0,1.765159
226.0,1.727765
227.0,1.692517
228.0,1.659320
229.0,1.628080
230.0,1.598707
231.0,1.571111
232.0,1.545207
233.0,1.520911
234.0,1.498141
235.0,1.476820
236.0,1.456872
237.0,1.438223
238.0,1.420803
239.0,1.404545
240.0,1.389383
241.0,1.375255
242.0,1.362101
243.0,1.349864
244.0,1.338490
245.0,1.327925
246.0,1.318120
247.0,1.309028
248.0,1.300604
249.0,1.292805
250.0,1.285591
251.0,1.278922
252.0,1.272763
253.0,1.267080
254.0,1.261839
