value,count
0,0
1,0
2,0
3,2
4,12
5,75
6,325
7,768
8,1722
9,2688
10,3481
11,3982
12,4367
13,4589
14,4551
15,4607
16,4700
17,4395
18,4516
19,4153
20,4233
21,3982
22,3849
23,3757
24,3508
25,3323
26,3260
27,3082
28,3004
29,2661
30,2684
31,2400
32,2245
33,2252
34,2083
35,1966
36,1879
37,1821
38,1633
39,1565
40,1509
41,1365
42,1273
43,1262
44,1218
45,1126
46,1041
47,981
48,930
49,922
50,910
51,833
52,783
53,684
54,737
55,667
56,600
57,558
58,563
59,522
60,468
61,463
62,400
63,413
64,351
65,347
66,360
67,289
68,317
69,311
70,363
71,363
72,350
73,340
74,330
75,320
76,310
77,331
78,267
79,212
80,183
81,154
82,193
83,183
84,175
85,170
86,160
87,150
88,140
89,136
90,108
91,67
92,31
93,18
94,10
95,8
96,2
97,2
98,1
99,2
100,0
101,1
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,2
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,1
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,1
146,0
147,1
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,3
165,7
166,2
167,0
168,0
169,0
170,0
171,0
172,2
173,0
174,3
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,6
191,1
192,1
193,0
194,1
195,1
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,6
212,3
213,1
214,3
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
